peakName,gene,TBP,TFIIA,TFIIB,TFIIE,TFIIF
chrXII_954834_955026,YLR416C,NA,NA,NA,<1,NA
chrXIV_22583_22765,YNL329C,NA,NA,NA,<1,NA
chrIV_1414442_1414626,YDR478W,NA,NA,NA,<1,NA
chrXVI_96125_96469,YPL241C,NA,NA,NA,<1,NA
chrXVI_67554_67818,YPL255W,NA,NA,NA,<1,NA
chrVII_193224_193444,YGL164C,NA,NA,NA,<1,NA
chrX_165297_165467,YJL131C,NA,NA,NA,<1,NA
chrIV_1240575_1240843,YDR383C,NA,NA,NA,<1,NA
chrVI_42666_42897,YFL046W,NA,NA,NA,<1,NA
chrIV_1428017_1428285,YDR486C,NA,NA,NA,<1,NA
chrXIII_287858_288236,YMR011W,NA,NA,NA,<1,NA
chrIV_1447680_1447918,YDR499W,NA,NA,NA,<1,NA
chrXIII_273018_273169,YMR003W,NA,NA,NA,<1,NA
chrXIII_7115_7348,YML132W,NA,NA,NA,<1,NA
chrI_128005_128153,YAL015C,NA,NA,NA,<1,NA
chrIX_84801_85431,YIL141W,NA,NA,NA,<1,NA
chrXIV_137676_137917,YNL269W,NA,NA,NA,<1,NA
chrIII_228140_229370,YCR064C,NA,NA,NA,4.977105127,NA
chrVII_107382_108125,YGL206C,NA,NA,NA,11.88390979,NA
chrXI_205185_205728,YKL126W,NA,NA,NA,3.630700674,NA
chrII_191640_192024,YBL017C,NA,NA,NA,1.571166586,NA
chrVII_797817_798769,YGR155W,NA,NA,NA,11.48113622,NA
chrXV_683328_684232,YOR187W,NA,NA,NA,12.71739812,NA
chrVIII_551372_552123,YHR214C-E,NA,NA,NA,4.186409353,NA
chrII_544423_545059,YBR150C,NA,NA,NA,4.452739741,NA
chrXIV_545882_546432,YNL043C,NA,NA,NA,4.352940462,NA
chrVIII_143406_144088,YHR020W,NA,NA,NA,10.34051315,NA
chrXIV_34119_34775,YNL321W,NA,NA,NA,7.022888246,NA
chrVII_78807_79402,YGL224C,NA,NA,NA,6.063363991,NA
chrXII_866711_867500,YLR372W,NA,NA,NA,17.16102813,NA
chrXV_675378_676003,YOR181W,NA,NA,NA,10.08900343,NA
chrIII_24063_24977,YCL057W,NA,NA,NA,13.83372566,NA
chrIV_681590_682264,YDR115W,NA,NA,NA,2.964242928,NA
chrXI_499727_500341,YKR030W,NA,NA,NA,6.325666049,NA
chrXII_588770_589442,YLR226W,NA,NA,NA,7.62819099,NA
chrXVI_254164_254968,YPL157W,NA,NA,NA,10.62977095,NA
chrIX_204630_205169,YIL083C,NA,NA,NA,4.699312608,NA
chrVII_426681_427420,YGL038C,NA,NA,NA,7.72112216,NA
chrVII_667519_668364,YGR092W,NA,NA,NA,8.865053412,NA
chrXIV_112716_113331,YNL278W,NA,NA,NA,6.067093014,NA
chrIV_1497674_1498297,YDR531W,NA,NA,NA,3.078151977,NA
chrXIII_43465_44132,YML113W,NA,NA,NA,9.278389101,NA
chrIV_768841_769649,YDR155C,NA,NA,NA,14.92050542,NA
chrIX_415520_416204,YIR032C,NA,NA,NA,5.395793054,NA
chrVII_190240_191186,YGL167C,NA,NA,NA,4.924560767,NA
chrXI_466073_466559,YKR014C,NA,NA,NA,7.369492183,NA
chrV_337391_338015,YER090W,NA,NA,NA,12.99064279,NA
chrXVI_644807_646601,YPR036W-A,NA,NA,NA,13.95915302,NA
chrIII_95728_96287,YCL016C,NA,NA,NA,2.112111889,NA
chrII_792310_792897,YBR295W,NA,NA,NA,4.112531799,NA
chrXI_559058_559783,YKR062W,NA,NA,NA,15.54388182,NA
chrV_141370_141924,YEL007W,NA,NA,NA,14.87876845,NA
chrX_667039_667759,YJR131W,NA,NA,NA,4.201038685,NA
chrXV_106189_106741,YOL112W,NA,NA,NA,11.91570951,NA
chrXII_874777_875294,YLR377C,NA,NA,NA,2.359976321,NA
chrVII_756372_756932,YGR133W,NA,NA,NA,4.697037131,NA
chrXIV_646876_647500,YNR012W,NA,NA,NA,9.795098093,NA
chrII_107306_107991,YBL061C,NA,NA,NA,5.89997993,NA
chrII_311410_311979,YBR037C,NA,NA,NA,4.986805077,NA
chrV_241597_241890,YER045C,NA,NA,NA,9.61678302,NA
chrX_109466_109941,YJL165C,NA,NA,NA,7.106783456,NA
chrXV_683328_684232,YOR186C-A,NA,NA,NA,12.71739812,NA
chrXII_165979_166609,YLR009W,NA,NA,NA,11.16541694,NA
chrXII_439822_440626,YLR150W,NA,NA,NA,16.01279069,NA
chrV_484230_484861,YER157W,NA,NA,NA,6.878068693,NA
chrVI_196483_196698,YFR022W,NA,NA,NA,17.1872236,NA
chrVII_115475_116158,YGL202W,NA,NA,NA,10.98045999,NA
chrVIII_207125_207698,YHR050W,NA,NA,NA,4.833110611,NA
chrX_646948_647781,YJR121W,NA,NA,NA,15.40594886,NA
chrXII_371077_371678,YLR113W,NA,NA,NA,12.64198909,NA
chrII_297677_298289,YBR029C,NA,NA,NA,4.795166509,NA
chrIV_77874_78540,YDL213C,NA,NA,NA,16.32673818,NA
chrVI_102902_103834,YFL018C,NA,NA,NA,10.96127255,NA
chrX_434473_435311,YJL002C,NA,NA,NA,8.30496601,NA
chrXIII_583918_584406,YMR162C,NA,NA,NA,5.710027555,NA
chrVII_953396_954045,YGR231C,NA,NA,NA,7.243195246,NA
chrXII_737216_738360,YLR304C,NA,NA,NA,11.63400341,NA
chrII_490300_490963,YBR126C,NA,NA,NA,12.61368959,NA
chrVII_283809_284544,YGL120C,NA,NA,NA,10.88441843,NA
chrIX_249428_250073,YIL056W,NA,NA,NA,10.35028336,NA
chrVIII_488064_488769,YHR194W,NA,NA,NA,13.52236317,NA
chrX_521468_522147,YJR046W,NA,NA,NA,16.59108586,NA
chrX_611897_612448,YJR097W,NA,NA,NA,7.358650657,NA
chrXII_906383_907294,YLR393W,NA,NA,NA,11.50802194,NA
chrXIII_619266_619969,YMR179W,NA,NA,NA,4.144191085,NA
chrIV_171908_172574,YDL159W,NA,NA,NA,13.97402525,NA
chrXIII_513914_514518,YMR124W,NA,NA,NA,3.224428905,NA
chrXIV_619433_620221,YNL006W,NA,NA,NA,18.21744254,NA
chrXVI_69110_69380,YPL254W,NA,NA,NA,2.595931044,NA
chrVIII_38301_39192,YHL032C,NA,NA,NA,9.891428415,NA
chrXV_1060904_1061683,YOR383C,NA,NA,NA,6.086691578,NA
chrVII_953396_954045,YGR232W,NA,NA,NA,7.243195246,NA
chrXIV_646876_647500,YNR011C,NA,NA,NA,9.795098093,NA
chrX_136581_137440,YJL151C,NA,NA,NA,9.785306865,NA
chrII_704181_704682,YBR242W,NA,NA,NA,11.13468368,NA
chrIV_1168609_1169270,YDR347W,NA,NA,NA,12.4989552,NA
chrIV_167150_167832,YDL164C,NA,NA,NA,3.158925319,NA
chrXV_127914_128400,YOL101C,NA,NA,NA,2.678435127,NA
chrXVI_373329_373781,YPL092W,NA,NA,NA,7.344000486,NA
chrII_362439_363062,YBR060C,NA,NA,NA,11.65067985,NA
chrIV_190463_191182,YDL148C,NA,NA,NA,13.14046036,NA
chrXII_245101_245716,YLR049C,NA,NA,NA,5.092913721,NA
chrXII_423386_424033,YLR139C,NA,NA,NA,5.585031578,NA
chrIV_1288826_1289511,YDR409W,NA,NA,NA,4.416779192,NA
chrXI_608281_608921,YKR089C,NA,NA,NA,11.64510818,NA
chrXVI_169219_169929,YPL202C,NA,NA,NA,8.310898048,NA
chrIV_593368_593944,YDR074W,NA,NA,NA,13.37882568,NA
chrIV_675561_676169,YDR110W,NA,NA,NA,3.920564622,NA
chrVII_914655_915353,YGR211W,NA,NA,NA,13.4982691,NA
chrXII_363719_364228,YLR106C,NA,NA,NA,16.5788133,NA
chrXVI_286111_286482,YPL141C,NA,NA,NA,5.772468569,NA
chrIV_690224_691331,YDR119W-A,NA,NA,NA,16.55926956,NA
chrII_360129_360715,YBR059C,NA,NA,NA,8.298814804,NA
chrXII_130672_131024,YLL010C,NA,NA,NA,12.46652011,NA
chrIX_113185_113955,YIL128W,NA,NA,NA,7.176458811,NA
chrXIV_91517_91999,YNL287W,NA,NA,NA,11.46891028,NA
chrXV_103686_104494,YOL113W,NA,NA,NA,3.60652563,NA
chrXV_316510_316894,YOL004W,NA,NA,NA,9.666048004,NA
chrIV_602781_603426,YDR078C,NA,NA,NA,6.948447858,NA
chrXI_106814_107347,YKL181W,NA,NA,NA,9.343316749,NA
chrXII_965361_965962,YLR422W,NA,NA,NA,11.78565069,NA
chrXV_128833_129170,YOL100W,NA,NA,NA,5.970841227,NA
chrXV_271459_271749,YOL028C,NA,NA,NA,6.734616593,NA
chrXV_841887_842945,snR31,NA,NA,NA,14.48686661,NA
chrV_27022_27822,YEL065W,NA,NA,NA,8.202187856,NA
chrIII_61057_61756,YCL035C,NA,NA,NA,6.852444723,NA
chrVIII_341358_341827,YHR115C,NA,NA,NA,12.55733952,NA
chrII_145575_146347,YBL039C,NA,NA,NA,11.38460251,NA
chrIV_1249795_1250313,YDR387C,NA,NA,NA,5.710135464,NA
chrXIV_380685_381443,YNL130C,NA,NA,NA,10.69851205,NA
chrXVI_301214_301708,YPL133C,NA,NA,NA,4.816321088,NA
chrXIV_529374_530042,YNL053W,NA,NA,NA,8.782817088,NA
chrV_522564_523239,YER168C,NA,NA,NA,6.591909338,NA
chrIX_320903_321538,YIL016W,NA,NA,NA,8.576392829,NA
chrXI_213807_214010,YKL121W,NA,NA,NA,4.445799596,NA
chrVII_510914_511554,YGR009C,NA,NA,NA,8.441516171,NA
chrXIV_365690_366208,YNL139C,NA,NA,NA,7.839524561,NA
chrXII_853049_854609,YLR364W,NA,NA,NA,9.27623896,NA
chrXVI_801817_802435,YPR137W,NA,NA,NA,14.46854072,NA
chrIV_42190_42761,YDL231C,NA,NA,NA,10.75684862,NA
chrIV_1349900_1350439,YDR443C,NA,NA,NA,6.508826383,NA
chrV_159026_159673,YER003C,NA,NA,NA,6.510578305,NA
chrXII_982502_982821,YLR425W,NA,NA,NA,5.277489915,NA
chrXII_1022141_1022644,YLR443W,NA,NA,NA,6.152492859,NA
chrXIII_867040_867604,YMR300C,NA,NA,NA,9.776592945,NA
chrVI_90438_91070,YFL023W,NA,NA,NA,5.296000514,NA
chrVII_368198_368844,YGL073W,NA,NA,NA,3.08194101,NA
chrX_90020_91088,YJL177W,NA,NA,NA,14.54870632,NA
chrXIV_622329_623037,YNL004W,NA,NA,NA,10.0831891,NA
chrII_121940_122269,YBL052C,NA,NA,NA,3.578933515,NA
chrIII_289154_289661,YCR095W-A,NA,NA,NA,10.09868821,NA
chrX_587231_587742,YJR089W,NA,NA,NA,8.374103267,NA
chrIV_560617_561093,YDR052C,NA,NA,NA,4.691783273,NA
chrIV_1410050_1410598,YDR475C,NA,NA,NA,5.230556992,NA
chrVII_950865_951393,YGR229C,NA,NA,NA,13.50190244,NA
chrXV_423744_424180,YOR049C,NA,NA,NA,4.569511822,NA
chrIV_1116563_1117227,YDR325W,NA,NA,NA,6.191402689,NA
chrVIII_400836_401570,YHR152W,NA,NA,NA,4.783923867,NA
chrIV_271828_272433,YDL106C,NA,NA,NA,5.993403003,NA
chrIV_975877_976146,YDR259C,NA,NA,NA,1.319654255,NA
chrVII_244983_245500,YGL140C,NA,NA,NA,8.461999945,NA
chrV_159026_159673,YER004W,NA,NA,NA,6.510578305,NA
chrIV_1135322_1135998,YDR333C,NA,NA,NA,7.814410044,NA
chrIII_279746_280351,YCR092C,NA,NA,NA,9.973801117,NA
chrVII_482503_483285,YGL008C,NA,NA,NA,18.00106273,NA
chrVII_640266_640932,YGR078C,NA,NA,NA,6.032354114,NA
chrVIII_364142_364620,YHR129C,NA,NA,NA,6.526048848,NA
chrXII_260413_261137,YLR059C,NA,NA,NA,9.774179196,NA
chrXIII_145777_146729,YML063W,NA,NA,NA,16.21705072,NA
chrII_501407_501932,YBR132C,NA,NA,NA,8.554513029,NA
chrXVI_272765_273320,YPL148C,NA,NA,NA,4.068692449,NA
chrIII_246565_247055,YCR073C,NA,NA,NA,2.821277426,NA
chrIV_1035544_1036060,YDR286C,NA,NA,NA,1.449203494,NA
chrXIV_597583_597949,YNL020C,NA,NA,NA,7.660149029,NA
chrVII_904630_905388,YGR203W,NA,NA,NA,15.35636782,NA
chrXI_34005_34625,YKL212W,NA,NA,NA,10.80935474,NA
chrII_568357_568948,YBR164C,NA,NA,NA,12.03274739,NA
chrXV_302999_303524,YOL013C,NA,NA,NA,11.97102688,NA
chrI_168893_169402,YAR015W,NA,NA,NA,7.480866777,NA
chrII_473868_474436,YBR115C,NA,NA,NA,5.03587369,NA
chrVII_420413_421149,YGL040C,NA,NA,NA,15.56714195,NA
chrVIII_315854_316534,YHR101C,NA,NA,NA,5.05098113,NA
chrXIII_494375_495067,YMR112C,NA,NA,NA,4.813021273,NA
chrXIII_382800_383352,YMR054W,NA,NA,NA,6.897916909,NA
chrII_132023_132508,YBL047C,NA,NA,NA,6.346056132,NA
chrVI_54419_55424,YFL039C,NA,NA,NA,17.18605621,NA
chrVII_494136_494663,YGL003C,NA,NA,NA,10.5575405,NA
chrXI_237037_237582,YKL106W,NA,NA,NA,13.31329275,NA
chrXV_537139_537548,YOR114W,NA,NA,NA,5.195873813,NA
chrV_467471_467919,YER149C,NA,NA,NA,4.432590483,NA
chrII_145575_146347,YBL038W,NA,NA,NA,11.38460251,NA
chrIV_452457_453181,YDR002W,NA,NA,NA,12.3553565,NA
chrVII_996286_997000,YGR252W,NA,NA,NA,6.840881781,NA
chrVIII_97874_98449,YHL007C,NA,NA,NA,6.565462325,NA
chrIV_428642_429041,YDL013W,NA,NA,NA,5.231956404,NA
chrXVI_739501_740170,YPR106W,NA,NA,NA,6.061306051,NA
chrVII_157586_158054,YGL182C,NA,NA,NA,10.67647937,NA
chrXIV_400356_401166,YNL121C,NA,NA,NA,9.749244648,NA
chrIV_1150354_1150958,YDR340W,NA,NA,NA,9.346706857,NA
chrV_13162_13828,YEL072W,NA,NA,NA,10.20617223,NA
chrXVI_230734_231250,YPL168W,NA,NA,NA,8.24736155,NA
chrXI_489616_490141,YKR026C,NA,NA,NA,8.521905201,NA
chrXIII_43465_44132,YML114C,NA,NA,NA,9.278389101,NA
chrXV_504206_504897,YOR095C,NA,NA,NA,10.50045041,NA
chrIV_42190_42761,YDL230W,NA,NA,NA,10.75684862,NA
chrIV_817295_818156,YDR178W,NA,NA,NA,14.09296591,NA
chrIX_270761_271112,YIL045W,NA,NA,NA,1.386458224,NA
chrXII_406862_407228,YLR131C,NA,NA,NA,11.96939779,NA
chrXIV_11125_11331,YNL335W,NA,NA,NA,4.447551858,NA
chrVIII_436946_437395,YHR165C,NA,NA,NA,5.638844187,NA
chrXI_401985_402620,YKL020C,NA,NA,NA,7.037230783,NA
chrXII_17585_18086,YLL062C,NA,NA,NA,11.86086493,NA
chrXV_96311_96856,YOL119C,NA,NA,NA,3.334461494,NA
chrXVI_461979_462398,YPL050C,NA,NA,NA,8.084407534,NA
chrVIII_462005_462552,YHR179W,NA,NA,NA,6.17391555,NA
chrV_60729_61417,YEL050C,NA,NA,NA,16.55357046,NA
chrIV_167150_167832,YDL161W,NA,NA,NA,3.158925319,NA
chrXIII_330182_330723,YMR029C,NA,NA,NA,2.607935935,NA
chrXV_605975_606810,YOR145C,NA,NA,NA,13.0161704,NA
chrXVI_741992_742579,YPR107C,NA,NA,NA,12.83979469,NA
chrIV_304679_305350,YDL084W,NA,NA,NA,17.16412052,NA
chrIV_1222182_1222891,YDR373W,NA,NA,NA,19.32806479,NA
chrX_535530_536137,YJR054W,NA,NA,NA,9.135095584,NA
chrXII_503955_504782,YLR174W,NA,NA,NA,8.554245575,NA
chrXIII_453396_454189,YMR093W,NA,NA,NA,14.95914446,NA
chrXIV_359129_359618,YNL141W,NA,NA,NA,15.09853137,NA
chrII_618480_619008,YBR198C,NA,NA,NA,12.17196692,NA
chrXIII_411180_411792,YMR071C,NA,NA,NA,13.26829292,NA
chrXIII_636858_637592,YMR188C,NA,NA,NA,7.130813555,NA
chrXV_631610_632334,YOR157C,NA,NA,NA,8.586039368,NA
chrXIII_666983_667647,YMR202W,NA,NA,NA,4.633487931,NA
chrXV_377632_378362,YOR025W,NA,NA,NA,10.17752398,NA
chrVII_979212_979867,YGR244C,NA,NA,NA,9.05134077,NA
chrX_130606_131121,YJL155C,NA,NA,NA,6.469608125,NA
chrXVI_694671_695446,YPR074C,NA,NA,NA,15.13552085,NA
chrIV_841839_842392,YDR191W,NA,NA,NA,11.71937007,NA
chrXIV_429568_430163,YNL102W,NA,NA,NA,8.778296243,NA
chrVII_961895_962667,YGR235C,NA,NA,NA,11.57114797,NA
chrXV_921091_921473,YOR322C,NA,NA,NA,6.308720201,NA
chrXVI_492879_493635,YPL031C,NA,NA,NA,9.588129917,NA
chrX_150376_151104,YJL140W,NA,NA,NA,11.4296806,NA
chrI_8969_9501,YAL067C,NA,NA,NA,3.988464832,NA
chrVII_141617_142273,YGL194C,NA,NA,NA,11.85193261,NA
chrIV_447497_448031,YDL001W,NA,NA,NA,7.773570572,NA
chrIV_1095567_1096121,YDR316W-A,NA,NA,NA,9.501005637,NA
chrIV_1095567_1096121,YDR316W-B,NA,NA,NA,9.501005637,NA
chrXIV_715355_716447,snR49,NA,NA,NA,20.16756118,NA
chrII_515272_515837,YBR138C,NA,NA,NA,2.853348959,NA
chrIV_1003444_1003997,YDR267C,NA,NA,NA,7.477611357,NA
chrXI_229645_230552,YKL110C,NA,NA,NA,7.951619792,NA
chrXIII_509279_509718,YMR120C,NA,NA,NA,11.14731855,NA
chrXIV_309948_310603,YNL173C,NA,NA,NA,6.356042484,NA
chrXVI_121178_121917,YPL226W,NA,NA,NA,12.01557025,NA
chrIV_802150_802730,YDR170C,NA,NA,NA,10.70437879,NA
chrIV_1416740_1417444,YDR479C,NA,NA,NA,2.116768133,NA
chrVII_558801_559371,YGR036C,NA,NA,NA,12.62385216,NA
chrVIII_222351_223041,YHR061C,NA,NA,NA,8.481410527,NA
chrXI_200081_200689,YKL129C,NA,NA,NA,8.634588911,NA
chrXIII_445061_445579,YMR088C,NA,NA,NA,2.412763408,NA
chrIV_77874_78540,YDL212W,NA,NA,NA,16.32673818,NA
chrIV_1242572_1243450,YDR385W,NA,NA,NA,15.66501445,NA
chrVII_894109_894839,YGR198W,NA,NA,NA,7.474365662,NA
chrXIII_628504_629108,YMR185W,NA,NA,NA,11.34115972,NA
chrXIII_770331_770833,YMR250W,NA,NA,NA,16.11984851,NA
chrXIV_241204_241736,YNL216W,NA,NA,NA,4.599342164,NA
chrII_575957_576470,YBR169C,NA,NA,NA,5.930881239,NA
chrIV_998227_998854,YDR264C,NA,NA,NA,4.940225197,NA
chrIV_1497674_1498297,YDR530C,NA,NA,NA,3.078151977,NA
chrXIII_627726_628325,YMR183C,NA,NA,NA,10.45377386,NA
chrXV_560583_561206,YOR126C,NA,NA,NA,5.679091416,NA
chrII_490300_490963,YBR126W-A,NA,NA,NA,12.61368959,NA
chrX_191023_191818,YJL118W,NA,NA,NA,3.586894948,NA
chrXI_180340_180781,YKL140W,NA,NA,NA,11.70996604,NA
chrXI_334686_335578,YKL056C,NA,NA,NA,27.27688193,NA
chrVII_472328_472946,YGL012W,NA,NA,NA,5.313433327,NA
chrVII_608987_609747,snR48,NA,NA,NA,15.11129466,NA
chrXII_241531_242497,YLR048W,NA,NA,NA,17.04043113,NA
chrVII_699675_700330,YGR106C,NA,NA,NA,15.94536538,NA
chrXIV_525602_526135,YNL054W,NA,NA,NA,12.81865659,NA
chrVIII_98758_99264,YHL006C,NA,NA,NA,7.956821695,NA
chrXII_644849_645529,YLR254C,NA,NA,NA,10.41520969,NA
chrII_449226_449674,YBR104W,NA,NA,NA,3.253891345,NA
chrIV_743822_744357,YDR143C,NA,NA,NA,13.85124449,NA
chrXII_1011907_1012570,YLR437C,NA,NA,NA,5.888048343,NA
chrXI_519107_519514,YKR042W,NA,NA,NA,11.60408678,NA
chrXIV_239754_240475,YNL217W,NA,NA,NA,9.388983166,NA
chrIX_414642_415146,YIR031C,NA,NA,NA,9.300313842,NA
chrIX_96264_97528,snR68,NA,NA,NA,14.64416414,NA
chrXIII_275576_276082,YMR005W,NA,NA,NA,9.070812204,NA
chrXIII_296610_297516,snR78,NA,NA,NA,27.34879583,NA
chrXV_1014856_1015215,YOR360C,NA,NA,NA,6.312503976,NA
chrIX_353444_354005,YIL001W,NA,NA,NA,16.46417875,NA
chrXIV_283782_284307,YNL189W,NA,NA,NA,5.088788845,NA
chrXII_418007_418437,YLR138W,NA,NA,NA,2.289290286,NA
chrXII_672443_673389,YLR264W,NA,NA,NA,17.49992276,NA
chrII_241202_241791,YBR001C,NA,NA,NA,11.70896942,NA
chrXIII_430980_431637,YMR081C,NA,NA,NA,16.67102062,NA
chrXIV_478048_478443,YNL080C,NA,NA,NA,2.681716859,NA
chrXV_380461_381216,YOR027W,NA,NA,NA,15.71085846,NA
chrXV_605975_606810,YOR147W,NA,NA,NA,13.0161704,NA
chrXV_1010679_1011270,YOR359W,NA,NA,NA,10.10084363,NA
chrIV_1488799_1491223,YDR524C-B,NA,NA,NA,14.42403063,NA
chrV_358957_359591,YER099C,NA,NA,NA,3.565937877,NA
chrIX_211917_212653,YIL078W,NA,NA,NA,11.37784909,NA
chrVI_58397_58739,YFL036W,NA,NA,NA,6.608535802,NA
chrVII_377165_377625,YGL066W,NA,NA,NA,6.103040305,NA
chrXV_784333_784953,YOR239W,NA,NA,NA,10.9336139,NA
chrXVI_455329_455761,YPL054W,NA,NA,NA,8.069960752,NA
chrIV_1090025_1090558,YDR313C,NA,NA,NA,2.52451487,NA
chrIV_1235976_1236713,YDR381W,NA,NA,NA,15.20684394,NA
chrX_22643_23196,YJL217W,NA,NA,NA,4.110190691,NA
chrXIV_613085_613758,YNL010W,NA,NA,NA,9.903731972,NA
chrXV_816784_817373,YOR262W,NA,NA,NA,15.5518267,NA
chrIV_847716_848600,YDR194C,NA,NA,NA,11.15454979,NA
chrXII_416584_417156,YLR136C,NA,NA,NA,6.728470529,NA
chrXIV_34119_34775,YNL322C,NA,NA,NA,7.022888246,NA
chrX_424759_425129,YJL005W,NA,NA,NA,4.104619468,NA
chrIII_298402_299231,YCR098C,NA,NA,NA,16.05872508,NA
chrIV_1198706_1199111,YDR362C,NA,NA,NA,5.728476363,NA
chrIX_301250_301687,YIL029C,NA,NA,NA,5.892855939,NA
chrXV_733293_734044,YOR207C,NA,NA,NA,11.06940567,NA
chrXVI_272765_273320,YPL147W,NA,NA,NA,4.068692449,NA
chrIV_1071365_1071829,YDR303C,NA,NA,NA,3.912357235,NA
chrIV_1454359_1454991,YDR502C,NA,NA,NA,12.7812776,NA
chrXI_277821_278327,YKL087C,NA,NA,NA,7.926094432,NA
chrXII_165979_166609,YLR008C,NA,NA,NA,11.16541694,NA
chrXV_394434_395036,YOR033C,NA,NA,NA,12.87774713,NA
chrIV_1300867_1301941,YDR418W,NA,NA,NA,10.81929919,NA
chrIX_193099_193667,YIL090W,NA,NA,NA,6.197003758,NA
chrIV_320170_320491,YDL077C,NA,NA,NA,3.025023788,NA
chrVII_508208_508941,YGR008C,NA,NA,NA,8.370229534,NA
chrX_139716_140605,snR190,NA,NA,NA,28.61261001,NA
chrXIII_592639_593038,YMR165C,NA,NA,NA,4.058060518,NA
chrXVI_347267_347932,YPL109C,NA,NA,NA,11.14019113,NA
chrIV_964601_965202,YDR254W,NA,NA,NA,13.3872741,NA
chrXIII_408728_409157,YMR070W,NA,NA,NA,10.14801336,NA
chrIV_1002066_1002400,YDR266C,NA,NA,NA,7.143941205,NA
chrVII_200081_200623,YGL161C,NA,NA,NA,15.49260021,NA
chrXII_780996_782182,YLR325C,NA,NA,NA,12.78099785,NA
chrXII_576403_576825,YLR220W,NA,NA,NA,5.941649414,NA
chrII_488378_488801,YBR125C,NA,NA,NA,10.0517223,NA
chrVII_1007300_1007729,YGR257C,NA,NA,NA,17.33438078,NA
chrVIII_367860_368343,YHR131C,NA,NA,NA,10.81062371,NA
chrXI_165895_166772,YKL150W,NA,NA,NA,14.44426317,NA
chrXIV_510120_510722,YNL062C,NA,NA,NA,11.71198613,NA
chrX_486070_486739,YJR030C,NA,NA,NA,6.171908171,NA
chrXII_1011180_1011727,YLR436C,NA,NA,NA,3.842924594,NA
chrXV_912400_912889,YOR318C,NA,NA,NA,12.86949377,NA
chrIV_286537_287162,YDL095W,NA,NA,NA,11.67013845,NA
chrIV_462826_463623,YDR009W,NA,NA,NA,11.47845321,NA
chrIV_703883_704666,YDR127W,NA,NA,NA,19.06085019,NA
chrVIII_187448_187981,YHR040W,NA,NA,NA,12.12745281,NA
chrX_257078_257349,YJL092W,NA,NA,NA,4.914679605,NA
chrXV_953848_954421,YOR337W,NA,NA,NA,8.079684712,NA
chrXVI_429504_429955,YPL063W,NA,NA,NA,11.91965272,NA
chrXVI_792171_792784,YPR129W,NA,NA,NA,3.195797667,NA
chrII_458173_458967,YBR109C,NA,NA,NA,10.43548063,NA
chrXI_34005_34625,YKL213C,NA,NA,NA,10.80935474,NA
chrXI_185614_186164,YKL138C,NA,NA,NA,11.65486941,NA
chrVII_200081_200623,YGL160W,NA,NA,NA,15.49260021,NA
chrXII_300127_300790,YLR084C,NA,NA,NA,4.245734603,NA
chrXIII_97385_97772,YML086C,NA,NA,NA,9.893994125,NA
chrVII_823522_824179,YGR162W,NA,NA,NA,7.679997847,NA
chrII_760024_760476,YBR276C,NA,NA,NA,4.464311245,NA
chrII_770329_770915,YBR283C,NA,NA,NA,11.67897297,NA
chrXII_704810_705270,YLR280C,NA,NA,NA,3.68397425,NA
chrVIII_98758_99264,YHL004W,NA,NA,NA,7.956821695,NA
chrXVI_607221_607816,YPR022C,NA,NA,NA,12.52713045,NA
chrXVI_746695_747388,YPR110C,NA,NA,NA,9.212579801,NA
chrV_100187_100936,YEL027W,NA,NA,NA,17.1397915,NA
chrXV_405290_405831,YOR039W,NA,NA,NA,8.743340691,NA
chrIX_137884_138282,YIL119C,NA,NA,NA,13.41694404,NA
chrV_156284_156908,YER002W,NA,NA,NA,19.59675663,NA
chrVII_180167_180819,YGL172W,NA,NA,NA,12.35234089,NA
chrXI_277821_278327,YKL086W,NA,NA,NA,7.926094432,NA
chrIV_296280_296789,YDL090C,NA,NA,NA,2.490686771,NA
chrX_521468_522147,YJR045C,NA,NA,NA,16.59108586,NA
chrXIII_504901_505352,YMR119W,NA,NA,NA,5.026417457,NA
chrXV_712392_712927,YOR195W,NA,NA,NA,9.381463788,NA
chrXVI_685264_686020,YPR069C,NA,NA,NA,13.58643096,NA
chrXI_487286_487842,YKR025W,NA,NA,NA,7.784275916,NA
chrXIV_685601_686007,YNR032W,NA,NA,NA,8.166373264,NA
chrXV_737727_738501,YOR210W,NA,NA,NA,11.77393256,NA
chrV_484230_484861,YER156C,NA,NA,NA,6.878068693,NA
chrXI_557045_557898,YKR061W,NA,NA,NA,15.61177723,NA
chrXIV_633526_634903,YNR003W-A,NA,NA,NA,7.162179446,NA
chrXV_716577_717184,YOR197W,NA,NA,NA,8.409369478,NA
chrXV_888509_889124,YOR305W,NA,NA,NA,5.293816489,NA
chrXVI_165916_166185,YPL203W,NA,NA,NA,7.253073492,NA
chrXVI_638822_639624,YPR033C,NA,NA,NA,11.70362841,NA
chrIX_117543_118031,YIL126W,NA,NA,NA,6.970928407,NA
chrXVI_159398_160011,YPL207W,NA,NA,NA,7.34703336,NA
chrIII_131448_132042,YCR009C,NA,NA,NA,6.616087323,NA
chrIX_53522_54300,YIL155C,NA,NA,NA,12.30531005,NA
chrII_625226_625910,YBR202W,NA,NA,NA,11.80607066,NA
chrV_56083_56651,YEL052W,NA,NA,NA,2.925003131,NA
chrXII_260413_261137,YLR060W,NA,NA,NA,9.774179196,NA
