chr,start,end,time,chrGene,startGene,endGene,gene,overlap,strand,dist,peakCenter,distTSStoPeakCenter
chrX,262435,262704,22.99064278,chrX,261079,262552,YJL091C,591,-,0,262569.5,-17.5
chrXIII,20335,20770,2.134635653,chrXIII,19059,20535,YML126C,6161,-,0,20552.5,-17.5
chrVIII,189733,190027,31.45861864,chrVIII,189130,189864,YHR041C,5937,-,0,189880,-16
chrXIV,498416,498626,1.736334412,chrXIV,498537,498684,YNL067W-A,5155,+,0,498521,-16
chrXII,1066682,1066979,7.420611305,chrXII,1066264,1066816,YLR463C,4862,-,0,1066830.5,-14.5
chrI,132078,132290,3.08195667,chrI,132198,134076,YAL011W,75,+,0,132184,-14
chrIII,199927,200456,5.539552946,chrIII,199545,200178,YCR039C,3621,-,0,200191.5,-13.5
chrVIII,220606,220817,1.858491624,chrVIII,220724,221270,YHR060W,5961,+,0,220711.5,-12.5
chrIV,778910,779150,8.819763764,chrIV,779042,780206,YDR161W,1746,+,0,779030,-12
chrXVI,746719,746974,5.975897846,chrXVI,745827,746835,YPR110C,5717,-,0,746846.5,-11.5
chrIV,77877,78077,6.283221061,chrIV,77288,77966,YDL213C,1351,-,0,77977,-11
chrXII,472343,472898,6.092685287,chrXII,472478,472610,YLR156C-A,4523,-,0,472620.5,-10.5
chrVIII,209105,209823,5.514673191,chrVIII,209474,209645,YHR050W-A,5948,+,0,209464,-10
chrVI,49024,49233,6.728578383,chrVI,49138,51007,YFL041W,2436,+,0,49128.5,-9.5
chrXVI,412032,412456,3.056487303,chrXVI,412253,415362,YPL075W,5527,+,0,412244,-9
chrIV,1204082,1204352,5.48844468,chrIV,1202842,1204210,YDR364C,1971,-,0,1204217,-7
chrXIII,574777,575093,7.355638134,chrXIII,574475,574928,YMR159C,6477,-,0,574935,-7
chrXII,573752,574091,2.188305338,chrXII,573465,573918,YLR218C,4593,-,0,573921.5,-3.5
chrXI,506364,506662,5.643711212,chrXI,506516,506831,YKR032W,2822,+,0,506513,-3
chrXIII,321685,322059,8.025875304,chrXIII,321874,323047,YMR024W,6328,+,0,321872,-2
chrV,116986,117777,2.786027699,chrV,117182,117380,YEL020C-B,186,-,0,117381.5,-1.5
chrXVI,44237,44450,5.675632143,chrXVI,43282,44344,YPL264C,5327,-,0,44343.5,0.5
chrX,11376,11573,3.262425411,chrX,11474,16124,YJL222W,454,+,0,11474.5,0.5
chrVII,846236,846568,7.735692108,chrVII,845892,846405,YGR174C,4155,-,0,846402,3
chrVIII,26071,26281,3.094079217,chrVIII,25777,26179,YHL037C,5843,-,0,26176,3
chrV,192635,192966,21.11126897,chrV,192796,194230,YER019W,233,+,0,192800.5,4.5
chrXVI,694791,695252,2.737151636,chrXVI,695017,695188,YPR074W-A,5681,+,0,695021.5,4.5
chrXIII,178065,178533,9.421739016,chrXIII,174219,178305,YML049C,6247,-,0,178299,6
chrXIII,494381,494597,18.30695884,chrXIII,494099,494495,YMR112C,6423,-,0,494489,6
chrXI,168684,168961,5.571825278,chrXI,167611,168829,YKL149C,2629,-,0,168822.5,6.5
chrIII,151592,152118,1.482171843,chrIII,151607,151862,YCR018C-A,3595,-,0,151855,7
chrII,10447,10640,1.872300848,chrII,9960,10551,YBL107C,860,-,0,10543.5,7.5
chrIV,675546,675773,9.033414095,chrIV,673519,675667,YDR109C,1693,-,0,675659.5,7.5
chrXI,573467,573698,39.5169185,chrXI,573573,574632,YKR070W,2861,+,0,573582.5,9.5
chrIX,11398,11606,3.409757651,chrIX,11491,16141,YIL173W,2170,+,0,11502,11
chrXIV,587583,588088,12.36733222,chrXIV,587106,587847,YNL024C,5202,-,0,587835.5,11.5
chrXIII,7107,7406,6.702304509,chrXIII,7243,8383,YML132W,6155,+,0,7256.5,13.5
chrXIV,8198,8488,13.28692329,chrXIV,8329,9475,YNL336W,4875,+,0,8343,14
chrVII,617154,617371,11.89227143,chrVII,616327,617278,YGR062C,4031,-,0,617262.5,15.5
chrII,274882,276140,4.010910286,chrII,274426,275527,YBR018C,1001,-,0,275511,16
chrXI,14397,14604,6.239138037,chrXI,14484,15708,YKL219W,2558,+,0,14500.5,16.5
chrIV,455064,455370,1.463648565,chrIV,455200,456583,YDR004W,1580,+,0,455217,17
chrXII,380688,380989,3.238322576,chrXII,380821,382252,YLR116W,4472,+,0,380838.5,17.5
chrXIV,398219,398485,11.21089151,chrXIV,398022,398370,YNL122C,5097,-,0,398352,18
chrII,28179,28710,9.356331995,chrII,28426,28546,YBL100W-C,867,+,0,28444.5,18.5
chrV,318440,318888,27.28590457,chrV,318645,318810,YER078W-A,308,+,0,318664,19
chrVIII,452717,453071,1.85464879,chrVIII,452871,453441,YHR175W,6091,+,0,452894,23
chrX,256674,256902,4.597827923,chrX,254736,256812,YJL093C,589,-,0,256788,24
chrXVI,228067,228607,8.324851782,chrXVI,228313,228772,YPL170W,5428,+,0,228337,24
chrVI,2201,2979,3.502701244,chrVI,1436,2615,YFL066C,2411,-,0,2590,25
chrVIII,540325,540824,1.706219113,chrVIII,540548,540782,YHR213W-A,6137,+,0,540574.5,26.5
chrVI,95804,96181,11.85173709,chrVI,95965,97498,YFL021W,2459,+,0,95992.5,27.5
chrII,110415,110828,2.787742361,chrII,110593,111244,YBL059W,916,+,0,110621.5,28.5
chrVII,303388,303703,5.205883123,chrVII,303512,303836,YGL109W,3850,+,0,303545.5,33.5
chrXIV,137574,137889,4.153203875,chrXIV,137698,138094,YNL269W,4945,+,0,137731.5,33.5
chrXIV,542758,543237,2.924905861,chrXIV,542962,544978,YNL045W,5179,+,0,542997.5,35.5
chrXII,924749,925100,1.461176716,chrXII,924888,925080,YLR402W,4795,+,0,924924.5,36.5
chrXIII,67437,68360,13.39630331,chrXIII,67768,67938,snR85,6236,-,0,67898.5,39.5
chrXIV,300767,301356,5.568687415,chrXIV,300665,301103,YNL179C,5035,-,0,301061.5,41.5
chrVI,225853,226280,3.22925863,chrVI,226021,226309,YFR034W-A,2526,+,0,226066.5,45.5
chrXIII,312057,312371,4.149508851,chrXIII,312155,315005,YMR019W,6323,+,0,312214,59
chrXII,485475,486089,4.3900849,chrXII,485710,485842,YLR159C-A,4532,-,0,485782,60
chrIX,84855,85370,1.505575841,chrIX,85052,85442,YIL141W,2202,+,0,85112.5,60.5
chrXII,66423,66827,11.48431184,chrXII,66561,66942,YLL037W,4317,+,0,66625,64
chrX,5948,6181,1.895818319,chrX,465,6130,YJL225C,449,-,0,6064.5,65.5
chrXIII,379007,379668,3.638039766,chrXIII,379303,379408,tW(CCA)M,6145,-,0,379337.5,70.5
chrIV,22313,22761,8.175885317,chrIV,22470,22608,YDL240C-A,1323,-,0,22537,71
chrXVI,526620,526998,2.584875709,chrXVI,525809,526883,YPL015C,5588,-,0,526809,74
chrX,717532,717779,23.8519893,chrX,717579,717630,YJR151W-A,840,+,0,717655.5,76.5
chrVII,345661,346167,3.86628476,chrVII,345835,346201,YGL088W,3871,+,0,345914,79
chrX,628561,629020,9.11272234,chrX,628711,629083,YJR108W,794,+,0,628790.5,79.5
chrIII,50142,50951,7.371906956,chrIII,50132,50627,YCL041C,3535,-,0,50546.5,80.5
chrXII,486460,487957,3.173602014,chrXII,486200,487289,YLR160C,4533,-,0,487208.5,80.5
chrIX,177316,177590,4.995602638,chrIX,177372,177726,YIL100W,2248,+,0,177453,81
chrXI,578124,578727,1.49077793,chrXI,578186,578507,YKR073C,2864,-,0,578425.5,81.5
chrXVI,724845,725278,5.02869757,chrXVI,724841,725144,YPR096C,5702,-,0,725061.5,82.5
chrX,348558,349628,3.386022653,chrX,349043,349178,YJL047C-A,639,-,0,349093,85
chrXIII,412826,413950,3.447028333,chrXIII,413035,413473,YMR074C,6382,-,0,413388,85
chrXII,485475,486089,4.3900849,chrXII,485697,485815,RDN5-5,6225,+,0,485782,85
chrX,293948,294316,19.61991168,chrX,294046,294145,YJL077W-B,605,+,0,294132,86
chrV,571144,571340,4.748511467,chrV,571154,571523,YER189W,444,+,0,571242,88
chrXV,720092,720444,12.78784524,chrXV,720180,720510,YOR199W,3296,+,0,720268,88
chrXII,482805,484290,4.189416963,chrXII,482548,483637,YLR158C,4530,-,0,483547.5,89.5
chrXVI,593003,593366,3.944444954,chrXVI,593095,593356,YPR016W-A,5621,+,0,593184.5,89.5
chrXII,473231,474702,3.076274663,chrXII,472968,474057,YLR157C,4524,-,0,473966.5,90.5
chrIV,847826,848505,2.42526379,chrIV,848070,848223,YDR194W-A,1785,+,0,848165.5,95.5
chrVIII,85872,86140,5.767184182,chrVIII,85908,87150,YHL009W-A,5877,+,0,86006,98
chrVIII,85872,86140,5.767184182,chrVIII,85908,91318,YHL009W-B,5876,+,0,86006,98
chrXIII,854657,855129,0.93188861,chrXIII,854794,855293,YMR292W,6623,+,0,854893,99
chrV,355085,355393,1.795771718,chrV,355139,355469,YER097W,336,+,0,355239,100
